Timestamp,fx,fy,fz,mx,my,mz
2.0958,-0.080247,-0.014543,-3.81481,-0.098157,0.366678,-0.000147
2.09681,-0.087893,-0.011213,-3.62691,-0.09831,0.36699,-0.002131
2.09781,-0.089969,-0.002131,-3.42889,-0.098097,0.366881,-0.004319
2.09881,-0.091878,0.008435,-3.18815,-0.098198,0.366382,-0.007104
2.09981,-0.086521,0.01477,-3.07408,-0.097995,0.365852,-0.008181
2.10081,-0.087285,0.017969,-3.16865,-0.097806,0.365014,-0.006967
2.10182,-0.086791,0.011445,-3.3559,-0.097841,0.364463,-0.005085
2.10282,-0.080326,0.001558,-3.55435,-0.097574,0.363681,-0.003003
2.10382,-0.087546,-0.000925,-3.8048,-0.09726,0.363197,-0.000428
2.10481,-0.088773,-0.006485,-3.90998,-0.096972,0.362455,0.000878
2.10582,-0.090366,-0.012791,-3.82781,-0.09686,0.361974,0.000413
2.10681,-0.107592,-0.009881,-3.59954,-0.096701,0.361391,-0.001638
2.10781,-0.109828,-0.015738,-3.41174,-0.096753,0.3608,-0.003617
2.10881,-0.105525,-0.009226,-3.1721,-0.096557,0.360257,-0.006195
2.10981,-0.113909,-0.003455,-3.06783,-0.096527,0.359919,-0.007279
2.11081,-0.105341,0.001249,-3.17043,-0.096804,0.359685,-0.006607
2.11181,-0.096584,-0.003749,-3.36627,-0.096985,0.359746,-0.005274
2.11281,-0.087283,-0.002034,-3.55378,-0.096957,0.360285,-0.003403
2.11381,-0.085571,-0.013555,-3.8131,-0.096863,0.360978,-0.001279
2.11481,-0.076423,-0.013168,-3.91722,-0.09685,0.361887,-0.000307
2.11581,-0.082678,-0.01312,-3.79374,-0.096861,0.363059,-0.001072
2.11681,-0.089546,-0.003897,-3.61777,-0.096811,0.364041,-0.002538
2.11781,-0.09626,-0.002703,-3.43078,-0.096978,0.364919,-0.004208
2.11883,-0.088609,-8.6e-05,-3.182,-0.09729,0.365402,-0.00614
2.11982,-0.094518,0.002015,-3.08825,-0.097606,0.366003,-0.006919
2.12081,-0.077544,0.000712,-3.21143,-0.098081,0.366188,-0.006055
2.12181,-0.068154,-0.00382,-3.3977,-0.098419,0.366149,-0.004388
2.12282,-0.059785,3.1e-05,-3.58431,-0.098377,0.366121,-0.002831
2.12381,-0.065476,-0.003721,-3.83231,-0.098554,0.36591,-0.000894
2.12481,-0.065714,-0.003551,-3.91517,-0.098387,0.365829,-0.000323
2.12581,-0.075214,-0.00612,-3.81166,-0.098095,0.365496,-0.001308
2.12681,-0.078489,-0.002707,-3.60478,-0.097762,0.364724,-0.003056
2.12781,-0.081074,-0.000738,-3.40889,-0.097438,0.364331,-0.004497
2.12881,-0.084578,0.003623,-3.1514,-0.097101,0.363363,-0.0062
2.12981,-0.079036,0.010656,-3.07945,-0.096891,0.362648,-0.006667
2.13081,-0.078933,0.013502,-3.18471,-0.096864,0.361901,-0.005139
2.13181,-0.07868,0.007669,-3.38206,-0.096894,0.361162,-0.003264
2.13281,-0.070445,-0.004179,-3.56795,-0.097123,0.360841,-0.001812
2.13381,-0.069273,-0.012405,-3.8269,-0.097166,0.360678,0.000325
2.13481,-0.076375,-0.007761,-3.89881,-0.097133,0.360549,0.000696
2.13582,-0.077194,-0.008403,-3.79348,-0.097144,0.360728,-0.000825
2.1368,-0.084792,0.003287,-3.60537,-0.097238,0.361043,-0.002913
2.1378,-0.085984,0.001872,-3.40847,-0.097099,0.361498,-0.004683
2.1388,-0.086922,0.009279,-3.16978,-0.097061,0.361853,-0.00684
2.1398,-0.085915,0.015395,-3.05642,-0.097184,0.362501,-0.007496
2.14085,-0.083488,0.012721,-3.16158,-0.097357,0.36317,-0.005984
2.14182,-0.072903,0.014482,-3.34939,-0.09765,0.3637,-0.003787
2.1428,-0.069412,0.011136,-3.55711,-0.097982,0.364471,-0.001718
2.1438,-0.073456,0.003045,-3.80608,-0.098189,0.365395,0.000526
2.1448,-0.071723,-0.008192,-3.90893,-0.098423,0.366063,0.00118
2.14583,-0.07165,-0.009947,-3.80337,-0.098603,0.366522,-0.000342
2.14681,-0.080141,0.002856,-3.61549,-0.098528,0.366557,-0.002429
2.14781,-0.090196,0.008074,-3.40728,-0.098187,0.366405,-0.004718
2.1488,-0.085289,0.005804,-3.17771,-0.098213,0.365951,-0.007199
2.14981,-0.079957,0.012898,-3.07457,-0.098004,0.365232,-0.007961
2.15083,-0.065805,0.02309,-3.17913,-0.097757,0.364676,-0.006864
2.15182,-0.035803,0.024032,-3.36519,-0.097883,0.364208,-0.005409
2.1528,-0.012484,0.010883,-3.56214,-0.098112,0.364165,-0.00365
2.15381,-0.005509,-0.05417,-3.80191,-0.098071,0.364603,-0.001314
2.1548,-0.036757,-0.100499,-3.88667,-0.097286,0.365869,-0.000572
2.15583,-0.092587,-0.101244,-3.74329,-0.095565,0.367482,-0.002314
2.1568,-0.147794,-0.068512,-3.53529,-0.093933,0.369094,-0.00538
2.1578,-0.143466,-0.039919,-3.31586,-0.09326,0.369328,-0.008303
2.1588,-0.089409,-0.054478,-3.00321,-0.093187,0.368606,-0.011684
2.15979,-0.035355,-0.08317,-2.85694,-0.093203,0.36714,-0.01338
2.16082,-0.013625,-0.092719,-2.89758,-0.093576,0.366224,-0.013082
2.16181,-0.017006,-0.061533,-3.02111,-0.094316,0.365706,-0.011763
2.1628,-0.048336,0.003012,-3.14618,-0.094837,0.3654,-0.0099
2.1638,-0.063073,0.052391,-3.3237,-0.096095,0.364596,-0.006893
2.16479,-0.063617,0.079914,-3.30548,-0.09799,0.362985,-0.004674
